symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
010820.KS,"FIRSTEC Co., Ltd",EQUITY,KRW,korea,"{'raw': 187467431936, 'fmt': '187.467B', 'longFmt': '187,467,431,936'}",140431360,firstec
334890.KS,"IGIS Value Plus REIT Co., Ltd.",EQUITY,KRW,korea,"{'raw': 187401027584, 'fmt': '187.401B', 'longFmt': '187,401,027,584'}",140381617,igis
036580.KS,Farmsco,EQUITY,KRW,korea,"{'raw': 187350581248, 'fmt': '187.351B', 'longFmt': '187,350,581,248'}",140343827,farmsco
037070.KQ,Paseco Co. Ltd,EQUITY,KRW,korea,"{'raw': 186686046208, 'fmt': '186.686B', 'longFmt': '186,686,046,208'}",139846026,paseco
013360.KS,"Ilsung Construction Co., Ltd.",EQUITY,KRW,korea,"{'raw': 186385907712, 'fmt': '186.386B', 'longFmt': '186,385,907,712'}",139621193,ilsung
070960.KS,HJ Magnolia Yongpyong Hotel & Resort,EQUITY,KRW,korea,"{'raw': 186035208192, 'fmt': '186.035B', 'longFmt': '186,035,208,192'}",139358485,yongpyong
001755.KS,Hanyang Securities Co. Ltd.,EQUITY,KRW,korea,"{'raw': 185602932736, 'fmt': '185.603B', 'longFmt': '185,602,932,736'}",139034668,"hanyang,securities"
065680.KQ,UJU Electronics Co. Ltd,EQUITY,KRW,korea,"{'raw': 185466470400, 'fmt': '185.466B', 'longFmt': '185,466,470,400'}",138932445,uju
073490.KQ,"Innowireless Co., Ltd.",EQUITY,KRW,korea,"{'raw': 184877006848, 'fmt': '184.877B', 'longFmt': '184,877,006,848'}",138490879,innowireless
030960.KQ,"Yangjisa Co., Ltd.",EQUITY,KRW,korea,"{'raw': 184063737856, 'fmt': '184.064B', 'longFmt': '184,063,737,856'}",137881662,yangjisa
004970.KS,"Silla Co.,Ltd",EQUITY,KRW,korea,"{'raw': 182316744704, 'fmt': '182.317B', 'longFmt': '182,316,744,704'}",136572994,"silla,coltd"
137950.KQ,"JC Chemical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 182056550400, 'fmt': '182.057B', 'longFmt': '182,056,550,400'}",136378083,"jc,chemical"
024090.KS,DCM Corp.,EQUITY,KRW,korea,"{'raw': 181464776704, 'fmt': '181.465B', 'longFmt': '181,464,776,704'}",135934787,"dcm,corp"
000390.KS,"Samhwa Paints Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 181412478976, 'fmt': '181.412B', 'longFmt': '181,412,478,976'}",135895610,samhwa
053050.KQ,"GSE Co., Ltd.",EQUITY,KRW,korea,"{'raw': 180084457472, 'fmt': '180.084B', 'longFmt': '180,084,457,472'}",134900793,gse
006220.KS,Jeju Bank,EQUITY,KRW,korea,"{'raw': 179921272832, 'fmt': '179.921B', 'longFmt': '179,921,272,832'}",134778552,"jeju,bank"
067900.KQ,"Y-Entec Co., Ltd.",EQUITY,KRW,korea,"{'raw': 179631046656, 'fmt': '179.631B', 'longFmt': '179,631,046,656'}",134561144,y-entec
046120.KQ,"Orbitech Co., Ltd.",EQUITY,KRW,korea,"{'raw': 179246628864, 'fmt': '179.247B', 'longFmt': '179,246,628,864'}",134273178,orbitech
014160.KS,"DAE YOUNG Packaging.Co., Ltd.",EQUITY,KRW,korea,"{'raw': 178895847424, 'fmt': '178.896B', 'longFmt': '178,895,847,424'}",134010408,packagingco
018120.KQ,"Jinro Distillers Co., Ltd.",EQUITY,KRW,korea,"{'raw': 178655805440, 'fmt': '178.656B', 'longFmt': '178,655,805,440'}",133830594,jinro
033310.KQ,"M2N Co.,Ltd",EQUITY,KRW,korea,"{'raw': 178112741376, 'fmt': '178.113B', 'longFmt': '178,112,741,376'}",133423786,m2n
082850.KQ,"Wooree Bio Co.,Ltd",EQUITY,KRW,korea,"{'raw': 178097061888, 'fmt': '178.097B', 'longFmt': '178,097,061,888'}",133412040,wooree
051160.KQ,GaeaSoft Corp.,EQUITY,KRW,korea,"{'raw': 177810112512, 'fmt': '177.81B', 'longFmt': '177,810,112,512'}",133197087,gaeasoft
036190.KQ,"Geumhwa Plant Service & Construction Co., Ltd.",EQUITY,KRW,korea,"{'raw': 177480007680, 'fmt': '177.48B', 'longFmt': '177,480,007,680'}",132949807,geumhwa
000970.KS,"Korea Cast Iron Pipe Ind. Co., Ltd.",EQUITY,KRW,korea,"{'raw': 176820420608, 'fmt': '176.82B', 'longFmt': '176,820,420,608'}",132455712,"korea,cast"
063570.KQ,"NICE Total Cash Management Co., Ltd",EQUITY,KRW,korea,"{'raw': 176693067776, 'fmt': '176.693B', 'longFmt': '176,693,067,776'}",132360312,"nice,total"
122450.KQ,KMH Co. Ltd.,EQUITY,KRW,korea,"{'raw': 175457681408, 'fmt': '175.458B', 'longFmt': '175,457,681,408'}",131434887,kmh
033920.KS,"Muhak Co., Ltd.",EQUITY,KRW,korea,"{'raw': 174813544448, 'fmt': '174.814B', 'longFmt': '174,813,544,448'}",130952366,muhak
067290.KQ,JW Shinyak Corporation,EQUITY,KRW,korea,"{'raw': 174708080640, 'fmt': '174.708B', 'longFmt': '174,708,080,640'}",130873363,shinyak
038880.KQ,"iA, Inc.",EQUITY,KRW,korea,"{'raw': 174546288640, 'fmt': '174.546B', 'longFmt': '174,546,288,640'}",130752165,"ia,inc"
248170.KS,Sempio Foods Company,EQUITY,KRW,korea,"{'raw': 173987463168, 'fmt': '173.987B', 'longFmt': '173,987,463,168'}",130333551,sempio
236200.KQ,Suprema Inc.,EQUITY,KRW,korea,"{'raw': 173820624896, 'fmt': '173.821B', 'longFmt': '173,820,624,896'}",130208573,suprema
282690.KS,"Dong Ah Tire & Rubber Co.,Ltd",EQUITY,KRW,korea,"{'raw': 172329074688, 'fmt': '172.329B', 'longFmt': '172,329,074,688'}",129091256,"dong,ah"
138080.KQ,"OE Solutions Co., Ltd.",EQUITY,KRW,korea,"{'raw': 171430592512, 'fmt': '171.431B', 'longFmt': '171,430,592,512'}",128418206,"oe,solutions"
083930.KQ,"Avaco Co., Ltd.",EQUITY,KRW,korea,"{'raw': 170972397568, 'fmt': '170.972B', 'longFmt': '170,972,397,568'}",128074973,avaco
023600.KQ,"Sambo Corrugated Board Co., Ltd.",EQUITY,KRW,korea,"{'raw': 170593501184, 'fmt': '170.594B', 'longFmt': '170,593,501,184'}",127791143,"sambo,corrugated"
092070.KQ,"DNF Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 170588798976, 'fmt': '170.589B', 'longFmt': '170,588,798,976'}",127787620,dnf
013570.KS,DY Corporation,EQUITY,KRW,korea,"{'raw': 170464165888, 'fmt': '170.464B', 'longFmt': '170,464,165,888'}",127694258,"dy,corporation"
033560.KQ,"Bluecom Co., Ltd.",EQUITY,KRW,korea,"{'raw': 170388963328, 'fmt': '170.389B', 'longFmt': '170,388,963,328'}",127637924,bluecom
086450.KQ,"DongKook Pharmaceutical Co., Ltd.",EQUITY,KRW,korea,"{'raw': 170079928320, 'fmt': '170.08B', 'longFmt': '170,079,928,320'}",127406427,dongkook
214180.KQ,"Minwise Co., Ltd",EQUITY,KRW,korea,"{'raw': 169978380288, 'fmt': '169.978B', 'longFmt': '169,978,380,288'}",127330357,minwise
039560.KQ,"DASAN Networks, Inc.",EQUITY,KRW,korea,"{'raw': 169310486528, 'fmt': '169.31B', 'longFmt': '169,310,486,528'}",126830040,dasan
025950.KQ,Dongsin Engineering & Construction,EQUITY,KRW,korea,"{'raw': 168840003584, 'fmt': '168.84B', 'longFmt': '168,840,003,584'}",126477602,dongsin
065660.KQ,"Anterogen.Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 167821590528, 'fmt': '167.822B', 'longFmt': '167,821,590,528'}",125714712,anterogencoltd
096240.KQ,"CHUNGDAHM Learning, Inc.",EQUITY,KRW,korea,"{'raw': 167815397376, 'fmt': '167.815B', 'longFmt': '167,815,397,376'}",125710072,chungdahm
054450.KQ,Telechips Inc.,EQUITY,KRW,korea,"{'raw': 166863798272, 'fmt': '166.864B', 'longFmt': '166,863,798,272'}",124997232,telechips
036010.KQ,"ABCO Electronics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 165496602624, 'fmt': '165.497B', 'longFmt': '165,496,602,624'}",123973069,abco
078150.KQ,"HB Technology CO.,LTD.",EQUITY,KRW,korea,"{'raw': 165013569536, 'fmt': '165.014B', 'longFmt': '165,013,569,536'}",123611231,"hb,technology"
211270.KQ,Asia Pacific Satellite Inc.,EQUITY,KRW,korea,"{'raw': 164622204928, 'fmt': '164.622B', 'longFmt': '164,622,204,928'}",123318060,"asia,pacific"
038390.KQ,"RedcapTour Co., Ltd.",EQUITY,KRW,korea,"{'raw': 164564353024, 'fmt': '164.564B', 'longFmt': '164,564,353,024'}",123274724,redcaptour
111710.KQ,"Namhwa Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 164292247552, 'fmt': '164.292B', 'longFmt': '164,292,247,552'}",123070890,namhwa
159580.KQ,Zero to Seven Inc.,EQUITY,KRW,korea,"{'raw': 163466018816, 'fmt': '163.466B', 'longFmt': '163,466,018,816'}",122451964,"zero,to"
069920.KQ,ISE Commerce Company Limited,EQUITY,KRW,korea,"{'raw': 162524823552, 'fmt': '162.525B', 'longFmt': '162,524,823,552'}",121746917,"ise,commerce"
021080.KQ,"Atinum Investment Co., Ltd",EQUITY,KRW,korea,"{'raw': 161999994880, 'fmt': '162B', 'longFmt': '161,999,994,880'}",121353770,atinum
228850.KQ,"Rayence Co., Ltd.",EQUITY,KRW,korea,"{'raw': 161965621248, 'fmt': '161.966B', 'longFmt': '161,965,621,248'}",121328021,rayence
136540.KQ,"WINS Co., Ltd",EQUITY,KRW,korea,"{'raw': 162179579904, 'fmt': '162.18B', 'longFmt': '162,179,579,904'}",121488296,"wins,co"
215360.KQ,"Woory Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 161598013440, 'fmt': '161.598B', 'longFmt': '161,598,013,440'}",121052646,woory
014940.KQ,"Oriental Precision & Engineering Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 161009713152, 'fmt': '161.01B', 'longFmt': '161,009,713,152'}",120611952,"oriental,precision"
033530.KS,"Sejong Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 160961183744, 'fmt': '160.961B', 'longFmt': '160,961,183,744'}",120575599,"sejong,industrial"
003610.KS,"Pangrim Co., Ltd.",EQUITY,KRW,korea,"{'raw': 160875626496, 'fmt': '160.876B', 'longFmt': '160,875,626,496'}",120511508,pangrim
092200.KS,DAE-IL Corporation,EQUITY,KRW,korea,"{'raw': 160795492352, 'fmt': '160.795B', 'longFmt': '160,795,492,352'}",120451480,dae-il
007280.KS,"Korea Steel Co., Ltd.",EQUITY,KRW,korea,"{'raw': 160512638976, 'fmt': '160.513B', 'longFmt': '160,512,638,976'}",120239595,"korea,steel"
166480.KQ,CORESTEM Inc.,EQUITY,KRW,korea,"{'raw': 160317472768, 'fmt': '160.317B', 'longFmt': '160,317,472,768'}",120093397,corestem
191420.KQ,TegoScience Inc.,EQUITY,KRW,korea,"{'raw': 160281411584, 'fmt': '160.281B', 'longFmt': '160,281,411,584'}",120066383,tegoscience
023910.KQ,"Daihan Pharmaceutical Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 160199999488, 'fmt': '160.2B', 'longFmt': '160,199,999,488'}",120005398,daihan
054050.KQ,"Nongwoobio Co., Ltd.",EQUITY,KRW,korea,"{'raw': 160145686528, 'fmt': '160.146B', 'longFmt': '160,145,686,528'}",119964712,nongwoobio
004700.KS,"Chokwang Leather Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 159881396224, 'fmt': '159.881B', 'longFmt': '159,881,396,224'}",119766733,chokwang
004090.KS,Korea Petroleum Industries Company,EQUITY,KRW,korea,"{'raw': 159694602240, 'fmt': '159.695B', 'longFmt': '159,694,602,240'}",119626806,"korea,petroleum"
042370.KQ,Vitzro Tech Co. Ltd,EQUITY,KRW,korea,"{'raw': 158265606144, 'fmt': '158.266B', 'longFmt': '158,265,606,144'}",118556349,vitzro
074610.KS,"ENPLUS Co., Ltd.",EQUITY,KRW,korea,"{'raw': 157204217856, 'fmt': '157.204B', 'longFmt': '157,204,217,856'}",117761266,enplus
037460.KQ,"Samji Electronics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 156908552192, 'fmt': '156.909B', 'longFmt': '156,908,552,192'}",117539783,samji
002140.KS,"Korea Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 156663382016, 'fmt': '156.663B', 'longFmt': '156,663,382,016'}",117356127,"korea,industrial"
003160.KS,D.I Corporation,EQUITY,KRW,korea,"{'raw': 156416671744, 'fmt': '156.417B', 'longFmt': '156,416,671,744'}",117171317,"di,corporation"
140410.KQ,"Mezzion Pharma Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 156397469696, 'fmt': '156.397B', 'longFmt': '156,397,469,696'}",117156933,mezzion
012030.KS,DB Inc.,EQUITY,KRW,korea,"{'raw': 156263366656, 'fmt': '156.263B', 'longFmt': '156,263,366,656'}",117056477,"db,inc"
040300.KQ,"YTN Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 156029992960, 'fmt': '156.03B', 'longFmt': '156,029,992,960'}",116881657,ytn
214390.KS,"Kyongbo Pharmaceutical Co., Ltd",EQUITY,KRW,korea,"{'raw': 155872985088, 'fmt': '155.873B', 'longFmt': '155,872,985,088'}",116764043,kyongbo
161580.KQ,"Philoptics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 155822407680, 'fmt': '155.822B', 'longFmt': '155,822,407,680'}",116726155,philoptics
092730.KQ,"NeoPharm CO., LTD.",EQUITY,KRW,korea,"{'raw': 155779645440, 'fmt': '155.78B', 'longFmt': '155,779,645,440'}",116694122,neopharm
068940.KQ,"ICK Co., Ltd.",EQUITY,KRW,korea,"{'raw': 155586707456, 'fmt': '155.587B', 'longFmt': '155,586,707,456'}",116549593,"ick,co"
084730.KQ,THINKWARE Corporation,EQUITY,KRW,korea,"{'raw': 155562655744, 'fmt': '155.563B', 'longFmt': '155,562,655,744'}",116531576,thinkware
060590.KQ,CTCBIO Inc.,EQUITY,KRW,korea,"{'raw': 155162148864, 'fmt': '155.162B', 'longFmt': '155,162,148,864'}",116231557,ctcbio
063160.KS,CKD Bio Corp.,EQUITY,KRW,korea,"{'raw': 154978369536, 'fmt': '154.978B', 'longFmt': '154,978,369,536'}",116093889,ckd
007210.KS,Byucksan Corporation,EQUITY,KRW,korea,"{'raw': 154707460096, 'fmt': '154.707B', 'longFmt': '154,707,460,096'}",115890951,byucksan
000700.KS,"Eusu Holdings Co., Ltd.",EQUITY,KRW,korea,"{'raw': 154620313600, 'fmt': '154.62B', 'longFmt': '154,620,313,600'}",115825670,eusu
089890.KQ,"KOSES Co.,Ltd",EQUITY,KRW,korea,"{'raw': 153521717248, 'fmt': '153.522B', 'longFmt': '153,521,717,248'}",115002714,koses
079940.KQ,"GABIA, Inc.",EQUITY,KRW,korea,"{'raw': 153164775424, 'fmt': '153.165B', 'longFmt': '153,164,775,424'}",114735330,gabia
308170.KS,CENTRAL MOTEK Co.Ltd.,EQUITY,KRW,korea,"{'raw': 152827494400, 'fmt': '152.827B', 'longFmt': '152,827,494,400'}",114482674,motek
040910.KQ,"ICD Co., Ltd.",EQUITY,KRW,korea,"{'raw': 152194990080, 'fmt': '152.195B', 'longFmt': '152,194,990,080'}",114008866,"icd,co"
099750.KQ,"ezCaretech Co., LTD",EQUITY,KRW,korea,"{'raw': 151986798592, 'fmt': '151.987B', 'longFmt': '151,986,798,592'}",113852911,ezcaretech
014790.KS,Halla Corporation,EQUITY,KRW,korea,"{'raw': 151917936640, 'fmt': '151.918B', 'longFmt': '151,917,936,640'}",113801326,"halla,corporation"
246710.KQ,"T&R Biofab Co., Ltd.",EQUITY,KRW,korea,"{'raw': 151775084544, 'fmt': '151.775B', 'longFmt': '151,775,084,544'}",113694316,t&r
108860.KQ,Selvas AI Inc.,EQUITY,KRW,korea,"{'raw': 151524032512, 'fmt': '151.524B', 'longFmt': '151,524,032,512'}",113506254,"selvas,ai"
101930.KQ,"Inhwa Precision Co., Ltd",EQUITY,KRW,korea,"{'raw': 151484022784, 'fmt': '151.484B', 'longFmt': '151,484,022,784'}",113476283,inhwa
004080.KS,"Shinhung Co., Ltd",EQUITY,KRW,korea,"{'raw': 151314202624, 'fmt': '151.314B', 'longFmt': '151,314,202,624'}",113349071,shinhung
160980.KQ,CYMECHS Inc.,EQUITY,KRW,korea,"{'raw': 151241097216, 'fmt': '151.241B', 'longFmt': '151,241,097,216'}",113294308,cymechs
000860.KS,"Kangnam Jevisco Co., Ltd",EQUITY,KRW,korea,"{'raw': 151125000192, 'fmt': '151.125B', 'longFmt': '151,125,000,192'}",113207340,kangnam
083310.KQ,"LOT VACUUM Co., Ltd.",EQUITY,KRW,korea,"{'raw': 150864953344, 'fmt': '150.865B', 'longFmt': '150,864,953,344'}",113012539,"lot,vacuum"
290720.KQ,"Foodnamoo., Inc.",EQUITY,KRW,korea,"{'raw': 150413262848, 'fmt': '150.413B', 'longFmt': '150,413,262,848'}",112674179,foodnamoo
094170.KQ,"Dongwoon Anatech Co., Ltd.",EQUITY,KRW,korea,"{'raw': 150395355136, 'fmt': '150.395B', 'longFmt': '150,395,355,136'}",112660765,dongwoon
043370.KQ,"PHA Co., Ltd.",EQUITY,KRW,korea,"{'raw': 149721448448, 'fmt': '149.721B', 'longFmt': '149,721,448,448'}",112155943,"pha,co"
083790.KQ,"CrystalGenomics, Inc.",EQUITY,KRW,korea,"{'raw': 149674983424, 'fmt': '149.675B', 'longFmt': '149,674,983,424'}",112121136,crystalgenomics
049720.KQ,"Koryo Credit Information Co., Ltd.",EQUITY,KRW,korea,"{'raw': 149438971904, 'fmt': '149.439B', 'longFmt': '149,438,971,904'}",111944340,"koryo,credit"
008110.KS,Daidong Electronics Co. Ltd.,EQUITY,KRW,korea,"{'raw': 149110718464, 'fmt': '149.111B', 'longFmt': '149,110,718,464'}",111698447,daidong
003460.KS,"Yuhwa Securities co.,ltd.",EQUITY,KRW,korea,"{'raw': 148913012736, 'fmt': '148.913B', 'longFmt': '148,913,012,736'}",111550346,yuhwa
094850.KQ,"Very Good Tour Co., Ltd.",EQUITY,KRW,korea,"{'raw': 148887502848, 'fmt': '148.888B', 'longFmt': '148,887,502,848'}",111531236,"very,good"
015360.KS,"Yesco Holdings Co., Ltd.",EQUITY,KRW,korea,"{'raw': 148449492992, 'fmt': '148.449B', 'longFmt': '148,449,492,992'}",111203124,yesco
123040.KQ,"MS Autotech Co.,Ltd",EQUITY,KRW,korea,"{'raw': 148297383936, 'fmt': '148.297B', 'longFmt': '148,297,383,936'}",111089180,autotech
267290.KS,"Kyungdong City Gas Co., Ltd",EQUITY,KRW,korea,"{'raw': 147555270656, 'fmt': '147.555B', 'longFmt': '147,555,270,656'}",110533265,kyungdong
289080.KQ,SV Investment Corporation,EQUITY,KRW,korea,"{'raw': 147724353536, 'fmt': '147.724B', 'longFmt': '147,724,353,536'}",110659924,"sv,investment"
108380.KQ,"DAEYANG ELECTRIC.Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 147336888320, 'fmt': '147.337B', 'longFmt': '147,336,888,320'}",110369675,daeyang
009070.KS,KCTC Co. Ltd,EQUITY,KRW,korea,"{'raw': 147286065152, 'fmt': '147.286B', 'longFmt': '147,286,065,152'}",110331604,kctc
065530.KQ,Wiable Corp.,EQUITY,KRW,korea,"{'raw': 146710659072, 'fmt': '146.711B', 'longFmt': '146,710,659,072'}",109900568,wiable
171120.KQ,"Lion Chemtech Co., Ltd.",EQUITY,KRW,korea,"{'raw': 146507612160, 'fmt': '146.508B', 'longFmt': '146,507,612,160'}",109748467,chemtech
002460.KS,"Hwasung Industrial Co., Ltd.",EQUITY,KRW,korea,"{'raw': 146376474624, 'fmt': '146.376B', 'longFmt': '146,376,474,624'}",109650232,hwasung
049950.KQ,meerecompany Incorporated,EQUITY,KRW,korea,"{'raw': 145465704448, 'fmt': '145.466B', 'longFmt': '145,465,704,448'}",108967976,meerecompany
047400.KS,Union Materials Corp.,EQUITY,KRW,korea,"{'raw': 145529995264, 'fmt': '145.53B', 'longFmt': '145,529,995,264'}",109016136,"union,materials"
000180.KS,Sungchang Enterprise Holdings Limited,EQUITY,KRW,korea,"{'raw': 144639229952, 'fmt': '144.639B', 'longFmt': '144,639,229,952'}",108348866,sungchang
015230.KS,"Daechang Forging Co., Ltd.",EQUITY,KRW,korea,"{'raw': 144525901824, 'fmt': '144.526B', 'longFmt': '144,525,901,824'}",108263973,daechang
087010.KQ,"Peptron, Inc.",EQUITY,KRW,korea,"{'raw': 144222371840, 'fmt': '144.222B', 'longFmt': '144,222,371,840'}",108036599,peptron
046140.KQ,"SBS Contents Hub Co., Ltd.",EQUITY,KRW,korea,"{'raw': 143806119936, 'fmt': '143.806B', 'longFmt': '143,806,119,936'}",107724786,"sbs,contents"
065450.KQ,"Victek Co., Ltd.",EQUITY,KRW,korea,"{'raw': 143788130304, 'fmt': '143.788B', 'longFmt': '143,788,130,304'}",107711310,victek
007820.KQ,SMCore.Inc,EQUITY,KRW,korea,"{'raw': 143643066368, 'fmt': '143.643B', 'longFmt': '143,643,066,368'}",107602643,smcoreinc
043650.KQ,"Kook Soon Dang.Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 143506669568, 'fmt': '143.507B', 'longFmt': '143,506,669,568'}",107500468,dangcoltd
288620.KQ,"S-Fuelcell co., Ltd.",EQUITY,KRW,korea,"{'raw': 143112323072, 'fmt': '143.112B', 'longFmt': '143,112,323,072'}",107205064,s-fuelcell
138610.KQ,"NIBEC Co., Ltd.",EQUITY,KRW,korea,"{'raw': 143106605056, 'fmt': '143.107B', 'longFmt': '143,106,605,056'}",107200781,nibec
018290.KQ,"VT GMP Co.,Ltd",EQUITY,KRW,korea,"{'raw': 142874214400, 'fmt': '142.874B', 'longFmt': '142,874,214,400'}",107026698,gmp
207760.KQ,Mr. Blue Corporation,EQUITY,KRW,korea,"{'raw': 142546944000, 'fmt': '142.547B', 'longFmt': '142,546,944,000'}",106781540,"mr,blue"
171090.KQ,"SUNIC SYSTEM Co., Ltd.",EQUITY,KRW,korea,"{'raw': 142385610752, 'fmt': '142.386B', 'longFmt': '142,385,610,752'}",106660686,sunic
033170.KQ,Signetics Corporation,EQUITY,KRW,korea,"{'raw': 142308982784, 'fmt': '142.309B', 'longFmt': '142,308,982,784'}",106603284,signetics
058630.KQ,Mgame Corp.,EQUITY,KRW,korea,"{'raw': 141974798336, 'fmt': '141.975B', 'longFmt': '141,974,798,336'}",106352948,mgame
073560.KQ,"Woorison F&G Co., Ltd.",EQUITY,KRW,korea,"{'raw': 141937082368, 'fmt': '141.937B', 'longFmt': '141,937,082,368'}",106324695,woorison
187420.KQ,"GenoFocus, Inc.",EQUITY,KRW,korea,"{'raw': 141921583104, 'fmt': '141.922B', 'longFmt': '141,921,583,104'}",106313084,genofocus
100700.KQ,"Sewoon Medical Co., Ltd",EQUITY,KRW,korea,"{'raw': 141994803200, 'fmt': '141.995B', 'longFmt': '141,994,803,200'}",106367933,sewoon
215100.KQ,"RoboRobo Co., Ltd.",EQUITY,KRW,korea,"{'raw': 141497286656, 'fmt': '141.497B', 'longFmt': '141,497,286,656'}",105995245,roborobo
089030.KQ,"Techwing, Inc.",EQUITY,KRW,korea,"{'raw': 141413613568, 'fmt': '141.414B', 'longFmt': '141,413,613,568'}",105932566,techwing
078520.KS,"Able C&C Co., Ltd.",EQUITY,KRW,korea,"{'raw': 141257113600, 'fmt': '141.257B', 'longFmt': '141,257,113,600'}",105815332,c&c
060370.KQ,"KT Submarine Co., Ltd.",EQUITY,KRW,korea,"{'raw': 140590039040, 'fmt': '140.59B', 'longFmt': '140,590,039,040'}",105315628,"kt,submarine"
050110.KQ,CammSys Corp.,EQUITY,KRW,korea,"{'raw': 140487884800, 'fmt': '140.488B', 'longFmt': '140,487,884,800'}",105239105,cammsys
285490.KQ,"NOVATECH Co., Ltd.",EQUITY,KRW,korea,"{'raw': 140423380992, 'fmt': '140.423B', 'longFmt': '140,423,380,992'}",105190785,novatech
052330.KQ,Kortek Corporation,EQUITY,KRW,korea,"{'raw': 140222218240, 'fmt': '140.222B', 'longFmt': '140,222,218,240'}",105040094,kortek
155650.KQ,"Ymc Co., Ltd.",EQUITY,KRW,korea,"{'raw': 139673714688, 'fmt': '139.674B', 'longFmt': '139,673,714,688'}",104629212,ymc
008970.KS,"Dong Yang Steel Pipe Co., Ltd.",EQUITY,KRW,korea,"{'raw': 139673419776, 'fmt': '139.673B', 'longFmt': '139,673,419,776'}",104628991,"dong,yang"
226950.KQ,"OliX Pharmaceuticals,Inc",EQUITY,KRW,korea,"{'raw': 139551981568, 'fmt': '139.552B', 'longFmt': '139,551,981,568'}",104538022,olix
054620.KQ,APS Holdings Corporation,EQUITY,KRW,korea,"{'raw': 139430707200, 'fmt': '139.431B', 'longFmt': '139,430,707,200'}",104447176,"aps,holdings"
051360.KQ,"TOVIS Co.,Ltd",EQUITY,KRW,korea,"{'raw': 138922082304, 'fmt': '138.922B', 'longFmt': '138,922,082,304'}",104066166,tovis
253840.KQ,Sugentech Inc.,EQUITY,KRW,korea,"{'raw': 138825891840, 'fmt': '138.826B', 'longFmt': '138,825,891,840'}",103994110,sugentech
009270.KS,ShinWon Corporation,EQUITY,KRW,korea,"{'raw': 138519019520, 'fmt': '138.519B', 'longFmt': '138,519,019,520'}",103764233,shinwon
066700.KQ,"Theragen Etex Co.,Ltd.",EQUITY,KRW,korea,"{'raw': 138513874944, 'fmt': '138.514B', 'longFmt': '138,513,874,944'}",103760379,theragen
110990.KQ,"Digital Imaging Technology, INC.",EQUITY,KRW,korea,"{'raw': 138339794944, 'fmt': '138.34B', 'longFmt': '138,339,794,944'}",103629976,"digital,imaging"
093230.KS,"E Investment&Development Co., Ltd.",EQUITY,KRW,korea,"{'raw': 138286563328, 'fmt': '138.287B', 'longFmt': '138,286,563,328'}",103590100,investment&development
012690.KS,"Monalisa Co., Ltd",EQUITY,KRW,korea,"{'raw': 138017013760, 'fmt': '138.017B', 'longFmt': '138,017,013,760'}",103388182,monalisa
071200.KQ,"INFINITT Healthcare Co., Ltd.",EQUITY,KRW,korea,"{'raw': 137970991104, 'fmt': '137.971B', 'longFmt': '137,970,991,104'}",103353706,infinitt
004140.KS,"Dongbang Transport Logistics Co., Ltd.",EQUITY,KRW,korea,"{'raw': 137888006144, 'fmt': '137.888B', 'longFmt': '137,888,006,144'}",103291542,dongbang
091090.KS,"SEWON E&C CO., Ltd.",EQUITY,KRW,korea,"{'raw': 137447358464, 'fmt': '137.447B', 'longFmt': '137,447,358,464'}",102961454,sewon
032560.KS,"Hwang Kum Steel & Technology Co., Ltd",EQUITY,KRW,korea,"{'raw': 136970838016, 'fmt': '136.971B', 'longFmt': '136,970,838,016'}",102604494,"hwang,kum"
039340.KQ,"Korea Business News Co., Ltd.",EQUITY,KRW,korea,"{'raw': 136680390656, 'fmt': '136.68B', 'longFmt': '136,680,390,656'}",102386921,"korea,business"
072870.KQ,"MegaStudy Co., Ltd.",EQUITY,KRW,korea,"{'raw': 136495448064, 'fmt': '136.495B', 'longFmt': '136,495,448,064'}",102248381,megastudy
214430.KQ,i3system Inc.,EQUITY,KRW,korea,"{'raw': 136449794048, 'fmt': '136.45B', 'longFmt': '136,449,794,048'}",102214181,i3system
058400.KQ,"Korea New Network Co., Ltd.",EQUITY,KRW,korea,"{'raw': 136402903040, 'fmt': '136.403B', 'longFmt': '136,402,903,040'}",102179056,"korea,new"
071670.KQ,"A-Tech Solution Co., Ltd.",EQUITY,KRW,korea,"{'raw': 135999995904, 'fmt': '136B', 'longFmt': '135,999,995,904'}",101877239,a-tech
